data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2024,233127555,196378379,240,C,35,,
2024,233127126,196377993,23H,C,35,,
2024,233127176,196378038,35A,C,25,,
2024,233127228,196378085,290,C,35,,
2024,233127229,196378085,35A,C,35,,
2024,233127284,196378134,13B,C,35,,
2024,233127332,196378180,13A,C,25,,
2024,233127403,196378242,290,C,35,,
2024,233127538,196378365,13C,C,35,,
2024,233127144,196378007,35A,C,25,,
2024,233127173,196378035,290,C,35,,
2024,233127216,196378076,23C,C,24,,
2024,233127278,196378129,250,C,35,,
2024,233127315,196378165,23H,C,35,,
2024,233127359,196378204,23F,C,35,,
2024,233127412,196378251,23H,C,11,,
2024,233127456,196378290,220,C,98,,N
2024,233127301,196378150,23H,C,35,,
2024,233127354,196378200,13B,C,35,,
2024,233127413,196378252,210,C,35,,
2024,233127467,196378300,210,C,35,,
2024,233127492,196378323,220,C,35,,N
2024,233127540,196378366,13B,C,35,,
2024,233127541,196378366,290,C,35,,
2024,233127603,196378423,13B,C,35,,
2024,233127604,196378423,290,C,35,,
2024,233127638,196378457,23H,C,35,,
2024,233127639,196378457,290,C,35,,
2024,233127230,196378086,250,C,6,,
2024,233127349,196378195,280,C,35,,
2024,233127388,196378230,240,C,25,,
2024,233127442,196378278,290,C,35,,
2024,233127482,196378313,23F,C,35,,
2024,233127557,196378381,23H,C,35,,
2024,233127594,196378414,23H,C,35,,
2024,233127652,196378470,35A,C,25,,
2024,233127698,196378509,13B,C,41,,
2024,233127699,196378509,35A,C,41,,
2024,233127258,196378110,35A,C,25,,
2024,233127417,196378256,220,C,11,,N
2024,233127476,196378308,280,C,37,,
2024,233127530,196378359,35A,C,33,,
2024,233127576,196378397,13B,C,35,,
2024,233127623,196378442,13B,C,35,,
2024,233127664,196378483,290,C,35,,
2024,233127726,196378532,13B,C,35,,
2024,233127727,196378532,290,C,35,,
2024,233127291,196378141,23F,C,35,,
2024,233127335,196378182,220,C,35,,N
2024,233127595,196378415,26C,C,35,,
2024,233127646,196378464,250,C,15,,
2024,233127686,196378500,13C,C,35,,
2024,233127715,196378521,220,C,34,1,F
2024,233127326,196378174,23H,C,35,,
2024,233127351,196378197,13C,C,35,,
2024,233127409,196378249,26A,C,35,,
2024,233127463,196378297,13B,C,35,,
2024,233127464,196378297,290,C,35,,
2024,233127519,196378348,13C,C,98,,
2024,233127719,196378525,290,C,35,,
2024,233127763,196378564,23H,C,35,,
2024,233127831,196378623,26C,C,35,,
2024,233127343,196378190,23H,C,98,,
2024,233127401,196378240,23H,C,35,,
2024,233127444,196378280,250,C,35,,
2024,233127480,196378312,35A,C,35,,
2024,233127543,196378369,13A,C,14,,
2024,233127544,196378369,13C,C,14,,
2024,233127581,196378402,23H,C,37,,
2024,233127810,196378603,23F,C,35,,
2024,233127373,196378217,23F,C,35,,
2024,233127431,196378268,23F,C,35,,
2024,233127507,196378333,290,C,35,,
2024,233127568,196378393,26A,C,15,,
2024,233127607,196378426,370,C,98,,
2024,233127633,196378453,35A,C,35,,
2024,233127683,196378497,250,C,35,,
2024,233127744,196378546,26A,C,11,,
2024,236630818,199437477,23H,C,14,,
2024,236630819,199437477,290,C,41,,
2024,236630846,199437505,23F,C,9,,
2024,236630873,199437531,280,C,25,,
2024,233127561,196378385,23H,C,35,,
2024,236630899,199437556,290,C,35,,
2024,236630932,199437587,26C,C,35,,
2024,236630962,199437611,26E,C,98,,
2024,236630888,199437545,290,C,35,,
2024,236630906,199437562,26C,C,35,,
2024,236630917,199437573,26C,C,35,,
2024,236630950,199437601,23H,C,35,,
2024,233127601,196378421,23H,C,35,,
2024,236630972,199437621,13B,C,35,,
2024,236630808,199437467,35A,C,33,,
2024,236630840,199437499,13A,C,35,,
2024,236630862,199437520,290,C,35,,
2024,236630887,199437542,290,C,35,,
2024,233127647,196378466,290,C,35,,
2024,236630947,199437598,35A,C,25,,
2024,236630971,199437620,13A,C,35,,
2024,236630998,199437645,26C,C,26,,
2024,236631023,199437670,35A,C,25,,
2024,236631051,199437696,23H,C,35,,
2024,236630872,199437530,13B,C,14,,
2024,236630898,199437554,35A,C,25,,
2024,236630936,199437591,13A,C,35,,
2024,236630937,199437591,290,C,35,,
2024,236630952,199437603,240,C,35,,
2024,233127685,196378499,23F,C,35,,
2024,236630940,199437594,13B,C,35,,
2024,236630964,199437613,23H,C,6,,
2024,236630987,199437635,250,C,35,,
2024,236631005,199437652,250,C,35,,
2024,236631026,199437672,280,C,35,,
2024,233127717,196378523,26C,C,33,,
2024,236631048,199437693,250,C,35,,
2024,236631087,199437724,13B,C,35,,
2024,236631112,199437749,23F,C,35,,
2024,236631141,199437775,280,C,98,,
2024,236631249,199437872,23H,C,35,,
2024,236631284,199437904,13B,C,35,,
2024,236630996,199437643,13C,C,35,,
2024,236631024,199437666,23F,C,35,,
2024,236631047,199437692,250,C,35,,
2024,236631080,199437718,220,C,35,,N
2024,236631105,199437737,13B,C,35,,
2024,236631140,199437773,13B,C,35,,
2024,236631171,199437802,13B,C,35,,
2024,236631192,199437822,280,C,34,,
2024,236631230,199437854,23H,C,35,,
2024,236631017,199437664,220,C,11,,F
2024,236631040,199437686,290,C,11,,
2024,236631077,199437715,290,C,35,,
2024,236631095,199437731,13B,C,35,,
2024,236631096,199437731,290,C,35,,
2024,236631125,199437760,23F,C,25,,
2024,236631156,199437789,290,C,35,,
2024,236631189,199437818,13C,C,35,,
2024,236631167,199437799,13B,C,35,,
2024,236631193,199437820,13A,C,35,,
2024,236631194,199437820,290,C,35,,
2024,236631222,199437846,23F,C,35,,
2024,236631245,199437866,23F,C,35,,
2024,236631034,199437679,13B,C,35,,
2024,236631057,199437700,250,C,26,,
2024,236631088,199437725,13B,C,35,,
2024,236631122,199437757,35A,C,25,,
2024,236631149,199437782,23H,C,35,,
2024,236631084,199437722,23F,C,35,,
2024,236631113,199437750,23F,C,35,,
2024,236631145,199437778,13A,C,35,,
2024,236631179,199437810,13B,C,35,,
2024,236631210,199437836,35A,C,25,,
2024,236631237,199437861,35A,C,26,,
2024,236631261,199437882,290,C,35,,
2024,236631280,199437900,23F,C,35,,
2024,236631305,199437922,520,C,35,,
2024,236631281,199437901,23H,C,37,,
2024,236631317,199437933,23H,C,11,,
2024,236631318,199437933,290,C,11,,
2024,236631346,199437957,13C,C,15,,
2024,236631347,199437957,290,C,35,,
2024,236631381,199437986,240,C,26,,
2024,236631118,199437755,280,C,14,,
2024,236631153,199437787,240,C,26,,
2024,236631174,199437805,250,C,98,,
2024,236631204,199437830,13A,C,35,,
2024,236631231,199437855,23H,C,35,,
2024,236631199,199437825,120,C,25,,
2024,236631232,199437856,26A,C,34,,
2024,236631256,199437878,26A,C,35,,
2024,236631283,199437903,280,C,35,,
2024,236631312,199437928,280,C,98,,
2024,236631348,199437958,26A,C,35,,
2024,236631371,199437979,13B,C,35,,
2024,236631411,199438013,220,C,13,,N
2024,236631437,199438037,23C,C,11,,
2024,236631363,199437973,280,C,35,,
2024,236631390,199437995,13C,C,15,,
2024,236631422,199438023,23H,C,14,,
2024,236631451,199438048,35A,C,25,,
2024,236631472,199438069,13C,C,6,,
2024,236631473,199438069,520,C,6,,
2024,236631289,199437908,13A,C,35,,
2024,236631290,199437908,290,C,35,,
2024,236631337,199437950,35A,C,25,,
2024,236631380,199437985,13A,C,35,,
2024,236631409,199438011,23H,C,35,,
2024,236631304,199437921,23F,C,11,,
2024,236631333,199437946,23C,C,41,,
2024,236631366,199437972,13C,C,35,,
2024,236631405,199438007,220,C,35,,N
2024,236631434,199438034,23F,C,11,,
2024,236631456,199438055,23F,C,11,,
2024,236631492,199438088,23F,C,11,,
2024,236631531,199438124,23F,C,11,,
2024,236631279,199437899,220,C,35,,N
2024,236631352,199437961,220,C,98,,N
2024,236631396,199438000,220,C,35,,N
2024,236631432,199438032,23F,C,35,,
2024,236631457,199438057,290,C,41,,
2024,236631485,199438081,26C,C,98,,
2024,236631517,199438111,26C,C,6,,
2024,236631539,199438132,11D,C,35,,
2024,236631571,199438158,35A,C,25,,
2024,236631302,199437919,11D,C,35,,
2024,236631343,199437955,13B,C,35,,
2024,236631361,199437970,23F,C,35,,
2024,236631386,199437991,23F,C,26,,
2024,236631417,199438019,23C,C,17,,
2024,236631447,199438047,23F,C,35,,
2024,236631481,199438077,290,C,35,,
2024,236631509,199438103,26A,C,35,,
2024,236631542,199438135,13A,C,35,,
2024,236631576,199438164,13B,C,35,,
2024,236631384,199437990,13A,C,14,,
2024,236631412,199438014,290,C,35,,
2024,236631443,199438042,35A,C,25,,
2024,236631477,199438074,13B,C,19,,
2024,236631506,199438101,13B,C,10,,
2024,236631532,199438125,290,C,35,,
2024,236631556,199438147,240,C,33,,
2024,236631585,199438173,35A,C,25,,
2024,236631615,199438202,35A,C,25,,
2024,236631616,199438202,520,C,25,,
2024,236631601,199438189,35A,C,25,,
2024,236631627,199438212,35A,C,35,,
2024,236631388,199437993,23H,C,13,,
2024,236631415,199438018,13A,C,25,,
2024,236631428,199438029,26A,C,35,,
2024,236631455,199438054,280,C,26,,
2024,236631489,199438086,13B,C,35,,
2024,236631523,199438116,13A,C,35,,
2024,236631524,199438116,290,C,35,,
2024,236631561,199438152,290,C,35,,
2024,236631440,199438040,13B,C,37,,
2024,236631441,199438040,23H,C,37,,
2024,236631482,199438078,280,C,35,,
2024,236631514,199438108,13B,C,11,,
2024,236631540,199438133,26A,C,35,,
2024,236631572,199438161,23H,C,14,,
2024,236631606,199438193,13B,C,35,,
2024,236631647,199438229,240,C,35,,
2024,236631680,199438260,13A,C,35,,
2024,236631715,199438288,35A,C,35,,
2024,236631716,199438288,520,C,35,,
2024,236631800,199438366,250,C,35,,
2024,236631843,199438404,250,C,35,,
2024,236631505,199438100,23F,C,35,,
2024,236631530,199438123,35A,C,35,,
2024,236631568,199438155,13C,C,35,,
2024,236631598,199438186,13B,C,35,,
2024,236631642,199438226,290,C,35,,
2024,236631668,199438248,35A,C,25,,
2024,236631714,199438287,13B,C,35,,
2024,236631648,199438230,23F,C,35,,
2024,236631689,199438267,23F,C,35,,
2024,236631729,199438301,23F,C,35,,
2024,236631772,199438339,23H,C,6,,
2024,236631811,199438374,13B,C,37,,
2024,236631857,199438416,520,C,13,,
2024,236631896,199438452,13B,C,35,,
2024,236631926,199438479,13B,C,35,,
2024,236631549,199438142,290,C,11,,
2024,236631688,199438266,23C,C,11,,
2024,236631743,199438315,13C,C,98,,
2024,236631794,199438361,23H,C,35,,
2024,236631834,199438394,23H,C,35,,
2024,236631871,199438430,35A,C,25,,
2024,236631918,199438472,290,C,33,,
2024,236631973,199438521,13B,C,35,,
2024,236631974,199438521,290,C,35,,
2024,236631580,199438168,13A,C,35,,
2024,236631610,199438197,35A,C,35,,
2024,236631665,199438246,280,C,25,,
2024,236631705,199438283,35A,C,25,,
2024,236631752,199438322,290,C,35,,
2024,236631806,199438369,23H,C,14,,
2024,236631841,199438401,13C,C,35,,
2024,236631881,199438438,13B,C,35,,
2024,236631911,199438465,290,C,37,,
2024,236631946,199438496,13C,C,37,,
2024,236631609,199438196,13A,C,35,,
2024,236631690,199438268,23F,C,35,,
2024,236631731,199438302,23F,C,35,,
2024,236631774,199438341,240,C,35,,
2024,236631817,199438380,23F,C,35,,
2024,236631875,199438433,23F,C,35,,
2024,236631902,199438457,13C,C,35,,
2024,236631937,199438489,23F,C,26,,
2024,236631980,199438527,250,C,35,,
2024,236631643,199438227,26C,C,11,,
2024,236631853,199438413,23H,C,11,,
2024,236631909,199438463,280,C,98,,
2024,236631953,199438501,13B,C,35,,
2024,236632010,199438555,35A,C,25,,
2024,236632048,199438592,240,C,35,,
2024,236632069,199438613,26C,C,35,,
2024,236631663,199438243,23F,C,26,,
2024,236631702,199438279,13C,C,35,,
2024,236631750,199438321,240,C,6,,
2024,236631751,199438321,250,C,6,,
2024,236631862,199438420,35A,C,25,,
2024,236631883,199438441,13B,C,26,,
2024,236631940,199438491,23H,C,35,,
2024,236631967,199438515,13B,C,37,,
2024,236632007,199438551,26A,C,35,,
2024,236632033,199438578,290,C,35,,
2024,236631704,199438280,35A,C,37,,
2024,236631754,199438324,23F,C,35,,
2024,236631789,199438355,26C,C,35,,
2024,236632081,199438625,13C,C,35,,
2024,236631725,199438296,250,C,35,,
2024,236631762,199438331,13B,C,35,,
2024,236631809,199438372,23C,C,14,,
2024,236631858,199438417,13B,C,35,,
2024,236631899,199438454,13B,C,35,,
2024,236631900,199438454,290,C,35,,
2024,236631930,199438484,23F,C,26,,
2024,236631931,199438484,290,C,26,,
2024,236631975,199438522,250,C,35,,
2024,236631997,199438544,23C,C,14,,
2024,236632124,199438667,23H,C,35,,
2024,236632174,199438714,13C,C,25,,
2024,236631845,199438405,290,C,35,,
2024,236631889,199438446,290,C,35,,
2024,236631927,199438480,290,C,35,,
2024,236631970,199438518,13B,C,35,,
2024,236631996,199438543,13B,C,35,,
2024,236632029,199438574,290,C,14,,
2024,236632061,199438605,13B,C,35,,
2024,236632123,199438666,13B,C,25,,
2024,236632165,199438705,26A,C,35,,
2024,236632196,199438730,290,C,26,,
2024,236631995,199438542,13C,C,35,,
2024,236632026,199438572,35A,C,25,,
2024,236632027,199438572,520,C,25,,
2024,236632060,199438604,280,C,25,,
2024,236632084,199438629,35A,C,25,,
2024,236632101,199438645,290,C,98,,
2024,236632132,199438677,23C,C,14,,
2024,236632136,199438679,290,C,35,,
2024,236632153,199438695,290,C,35,,
2024,236699582,199500080,290,C,35,,
2024,236632197,199438731,26A,C,35,,
2024,236699627,199500123,13B,C,35,,
2024,236699679,199500172,520,C,35,,
2024,236699719,199500211,13B,C,35,,
2024,236699720,199500211,240,A,35,,
2024,236699789,199500272,13B,C,35,,
2024,236699790,199500272,290,C,35,,
2024,236699838,199500314,13A,C,35,,
2024,236699889,199500365,13B,C,35,,
2024,236699945,199500417,23F,C,35,,
2024,236699985,199500450,290,C,35,,
2024,236632234,199438763,250,C,41,,
2024,236699770,199500256,290,C,11,,
2024,236699771,199500256,520,C,25,,
2024,236699811,199500293,13B,C,35,,
2024,236699556,199500049,26A,C,11,,
2024,236699630,199500121,13C,C,35,,
2024,236699673,199500167,13C,C,11,,
2024,236699714,199500206,35A,C,25,,
2024,236699762,199500249,23H,C,23,,
2024,236632021,199438566,26A,C,35,,
2024,243587430,205520093,26A,C,35,,
2024,236699899,199500373,23F,C,35,,
2024,236632044,199438589,13C,C,35,,
2024,236699736,199500227,280,C,35,,
2024,236632080,199438623,13C,C,35,,
2024,236699776,199500262,35A,C,35,,
2024,236699777,199500262,35B,C,35,,
2024,236699778,199500262,520,C,35,,
2024,236632109,199438652,220,C,13,,N
2024,236699815,199500296,23F,C,3,,
2024,236699842,199500320,290,C,11,,
2024,236699877,199500354,290,C,35,,
2024,236699914,199500388,290,C,35,,
2024,236699948,199500420,280,C,25,,
2024,236699949,199500420,35A,C,25,,
2024,236699950,199500420,520,C,25,,
2024,236699635,199500131,280,C,35,,
2024,236699676,199500170,23H,C,11,,
2024,236699843,199500322,23H,C,35,,
2024,236699883,199500362,13B,C,10,,
2024,236699930,199500403,13B,C,35,,
2024,236699978,199500445,280,C,35,,
2024,236700007,199500471,280,C,35,,
2024,236699686,199500179,35A,C,25,,
2024,236699725,199500216,13B,C,35,,
2024,236699726,199500216,290,C,35,,
2024,236699755,199500243,13C,C,15,,
2024,236699793,199500275,280,C,25,,
2024,236699874,199500351,13B,C,98,,
2024,236699912,199500386,280,C,98,,
2024,236699952,199500422,280,C,35,,
2024,236699986,199500451,280,C,35,,
2024,236700025,199500488,23F,C,35,,
2024,240486070,202802182,23H,C,35,,
2024,236699699,199500191,11B,C,35,,
2024,236699732,199500222,13B,C,35,,
2024,236699764,199500251,35A,C,25,,
2024,236699730,199500220,35A,C,25,,
2024,236699788,199500271,23F,C,35,,
2024,236699832,199500311,280,C,33,,
2024,236699833,199500311,35A,C,33,,
2024,236699890,199500366,11A,C,26,,
2024,236699942,199500414,13B,C,25,,
2024,236699977,199500444,35A,C,35,,
2024,236700020,199500483,13C,C,35,,
2024,236700047,199500509,35A,C,25,,
2024,236700070,199500530,35A,C,25,,
2024,236700129,199500584,23F,C,26,,
2024,236699798,199500278,23H,C,35,,
2024,236699827,199500306,23H,C,12,,
2024,236699870,199500347,13B,C,35,,
2024,236699910,199500383,35A,C,25,,
2024,236699937,199500410,23H,C,35,,
2024,236699972,199500439,13C,C,35,,
2024,236700003,199500466,290,C,98,,
2024,236700033,199500497,13C,C,39,,
2024,236700005,199500467,13A,C,35,,
2024,236700029,199500492,13C,C,40,,
2024,236700074,199500535,23H,C,41,,
2024,236700098,199500560,280,C,98,,
2024,236700144,199500598,210,C,35,,
2024,236700170,199500623,250,C,35,,
2024,236700216,199500663,23H,C,98,,
2024,236700261,199500704,520,C,35,,
2024,236700292,199500729,13A,C,35,,
2024,236700122,199500577,23F,C,34,,
2024,236700155,199500609,220,C,23,,F
2024,236700156,199500609,290,C,23,,
2024,236700184,199500634,280,C,98,,
2024,236700226,199500673,13C,C,40,,
2024,236700264,199500707,13B,C,35,,
2024,236700321,199500752,280,C,35,,
2024,236700031,199500494,26A,C,35,,
2024,236700052,199500514,250,C,35,,
2024,236700078,199500538,26A,C,35,,
2024,236700249,199500694,13B,C,11,,
2024,236700300,199500738,250,C,35,,
2024,236700338,199500767,13C,C,40,,
2024,236700380,199500804,26A,C,35,,
2024,236700069,199500529,13B,C,33,,
2024,236700094,199500555,290,C,35,,
2024,236700125,199500580,23C,C,41,,
2024,236700159,199500612,23H,C,98,,
2024,236700182,199500633,13B,C,35,,
2024,236700183,199500633,520,C,35,,
2024,236700193,199500642,290,C,35,,
2024,236700234,199500680,290,C,26,,
2024,236700276,199500716,23H,C,35,,
2024,236700335,199500765,240,C,14,,
2024,236700336,199500765,35A,C,35,,
2024,236700374,199500798,290,C,35,,
2024,236700423,199500844,280,C,98,,
2024,236700459,199500877,35A,C,41,,
2024,236700487,199500903,250,C,35,,
2024,236700107,199500567,35A,C,14,,
2024,236700257,199500700,26A,C,11,,
2024,236700295,199500732,290,C,98,,
2024,236700327,199500758,240,C,35,,
2024,236700366,199500790,11D,C,13,,
2024,236700408,199500830,23H,C,35,,
2024,236700447,199500867,13B,C,35,,
2024,236700472,199500888,35A,C,41,,
2024,236700149,199500600,13B,C,35,,
2024,236700177,199500629,23H,C,35,,
2024,236700343,199500772,23H,C,13,,
2024,236700391,199500815,520,C,35,,
2024,236700425,199500846,23H,C,11,,
2024,236700449,199500869,240,C,35,,
2024,236700506,199500918,240,C,27,,
2024,236700527,199500938,240,C,6,,
2024,236700136,199500591,23H,C,35,,
2024,236700176,199500628,11D,C,35,,
2024,236700213,199500660,23H,C,35,,
2024,236700165,199500618,220,C,35,,N
2024,236700197,199500648,290,C,35,,
2024,236700241,199500686,250,C,35,,
2024,236700273,199500713,250,C,35,,
2024,236700334,199500764,290,C,35,,
2024,236700373,199500797,13B,C,35,,
2024,236700417,199500839,23H,C,35,,
2024,236700457,199500875,100,C,35,,
2024,236700458,199500875,120,C,35,,
2024,236700501,199500913,26C,C,35,,
2024,236700371,199500795,13B,C,35,,
2024,236700410,199500832,13A,C,14,,
2024,236700443,199500863,220,C,35,,N
2024,236700467,199500884,13A,C,98,,
2024,236700468,199500884,290,C,35,,
2024,236700526,199500937,35A,C,25,,
2024,236700583,199500987,280,C,37,,
2024,236700633,199501031,220,C,11,,N
2024,236700667,199501064,280,C,98,,
2024,236700702,199501100,26A,C,35,,
2024,236700462,199500879,23H,C,35,,
2024,236700507,199500919,13B,C,11,,
2024,236700562,199500969,23F,C,35,,
2024,236700616,199501017,23H,C,17,,
2024,236700655,199501053,240,C,35,,
2024,236700708,199501104,280,C,98,,
2024,236700774,199501166,290,C,35,,
2024,236700838,199501221,35A,C,25,,
2024,236700889,199501266,35A,C,25,,
2024,236700778,199501169,35A,C,25,,
2024,236700835,199501218,35A,C,25,,
2024,236700836,199501218,520,C,25,,
2024,236700892,199501268,290,C,35,,
2024,236700483,199500899,35A,C,25,,
2024,236700530,199500943,35A,C,25,,
2024,236700569,199500975,23H,C,11,,
2024,236700621,199501020,26C,C,35,,
2024,236700663,199501060,23H,C,11,,
2024,236700726,199501121,26A,C,98,,
2024,236700750,199501143,240,C,11,,
2024,236700805,199501192,23H,C,35,,
2024,236700846,199501228,240,C,35,,
2024,236700916,199501289,11D,C,35,,
2024,236700949,199501321,26C,C,35,,
2024,236700502,199500914,13B,C,35,,
2024,236700548,199500956,120,C,25,,
2024,236700589,199500993,13C,C,35,,
2024,236700648,199501043,23F,C,35,,
2024,236700952,199501324,13B,C,35,,
2024,236701016,199501380,35A,C,25,,
2024,236700514,199500927,290,C,35,,
2024,236700561,199500968,23F,C,35,,
2024,236700612,199501013,13A,C,35,,
2024,236700613,199501013,290,C,35,,
2024,236700679,199501074,23F,C,26,,
2024,236700728,199501123,13C,C,35,,
2024,236700768,199501161,13B,C,25,,
2024,236700817,199501200,35A,C,25,,
2024,236700982,199501353,250,C,35,,
2024,236700546,199500955,250,C,35,,
2024,236700590,199500994,26A,C,35,,
2024,236700638,199501036,35A,C,25,,
2024,236700678,199501075,23H,C,35,,
2024,236700727,199501122,23F,C,33,,
2024,236700788,199501176,13A,C,35,,
2024,236700822,199501206,11A,C,35,,
2024,236700874,199501253,23F,C,35,,
2024,236700714,199501109,120,C,25,,
2024,236700752,199501144,290,C,35,,
2024,236700795,199501182,290,C,35,,
2024,236700828,199501213,26A,C,35,,
2024,236700882,199501260,23H,C,35,,
2024,236700931,199501305,35A,C,23,,
2024,236700955,199501327,520,C,35,,
2024,236700581,199500986,23C,C,41,,
2024,236700615,199501016,23H,C,35,,
2024,236700617,199501016,240,C,35,,
2024,236700577,199500982,290,C,35,,
2024,236700622,199501021,250,C,35,,
2024,236700661,199501058,250,C,35,,
2024,236700721,199501116,520,C,25,,
2024,236700779,199501167,23H,C,35,,
2024,236700827,199501212,13A,C,35,,
2024,236700909,199501283,35A,C,25,,
2024,236700934,199501308,250,C,35,,
2024,236700978,199501349,13A,C,35,,
2024,236700913,199501287,13B,C,35,,
2024,236700951,199501323,13B,C,35,,
2024,236700997,199501364,13C,C,35,,
2024,236701036,199501397,13B,C,16,,
2024,236701063,199501423,290,C,35,,
2024,236700625,199501023,280,C,25,,
2024,236700670,199501066,23F,C,35,,
2024,236700715,199501110,26C,C,35,,
2024,236700776,199501168,13B,C,35,,
2024,236700777,199501168,290,C,35,,
2024,240486137,202802244,23H,C,35,,
2024,236700847,199501229,13C,C,35,,
2024,236700908,199501282,23F,C,27,,
2024,236700945,199501318,23F,C,27,,
2024,236700981,199501352,250,C,11,,
2024,236701002,199501368,250,C,35,,
2024,236701052,199501413,26A,C,35,,
2024,236701094,199501452,13B,C,35,,
2024,236701146,199501501,13B,C,98,,
2024,236701056,199501417,240,C,35,,
2024,236701091,199501448,23F,C,35,,
2024,236701125,199501481,240,C,25,,
2024,236701162,199501514,23H,C,35,,
2024,236701185,199501537,290,C,35,,
2024,236701211,199501560,13A,C,35,,
2024,236701264,199501613,290,C,35,,
2024,236701299,199501646,240,C,25,,
2024,236700958,199501329,13B,C,35,,
2024,236701316,199501663,13B,C,35,,
2024,236701367,199501705,35A,C,25,,
2024,236701405,199501746,290,C,35,,
2024,236701035,199501396,23F,C,35,,
2024,236701065,199501425,23F,C,35,,
2024,236701097,199501456,23F,C,35,,
2024,236701142,199501496,23F,C,35,,
2024,236701174,199501526,23H,C,35,,
2024,236701212,199501561,23H,C,35,,
2024,236701172,199501524,250,C,35,,
2024,236701203,199501552,35A,C,25,,
2024,236701234,199501583,35A,C,33,,
2024,236701282,199501631,13C,C,25,,
2024,236701283,199501631,290,C,35,,
2024,236701320,199501665,35A,C,25,,
2024,236701381,199501723,23F,C,35,,
2024,236701430,199501770,13C,C,35,,
2024,236701062,199501422,35A,C,35,,
2024,236701088,199501446,13A,C,35,,
2024,236701335,199501680,13B,C,35,,
2024,236701380,199501720,13C,C,35,,
2024,236701429,199501769,23F,C,35,,
2024,236701461,199501799,23H,C,11,,
2024,236701499,199501832,26A,C,35,,
2024,236701098,199501457,23H,C,11,,
2024,236701099,199501457,26A,C,35,,
2024,236701137,199501491,23H,C,35,,
2024,236701163,199501515,11D,C,41,,
2024,236701186,199501539,250,C,35,,
2024,236701261,199501610,23C,C,14,,
2024,236701301,199501649,13C,C,35,,
2024,236701344,199501687,23C,C,17,,
2024,236701385,199501728,290,C,35,,
2024,236701416,199501757,26A,C,35,,
2024,236701464,199501802,280,C,44,,
2024,236701114,199501470,23F,C,35,,
2024,240486345,202802437,13B,C,35,,
2024,240486389,202802476,26C,C,35,,
2024,240486008,202802129,23F,C,35,,
2024,240486046,202802162,240,C,35,,
2024,240486098,202802210,280,C,35,,
2024,240486141,202802246,13B,C,35,,
2024,240486180,202802286,290,C,35,,
2024,240486251,202802340,35A,C,25,,
2024,240486301,202802390,250,C,35,,
2024,240486336,202802415,35A,C,41,,
2024,240486371,202802450,13C,C,40,,
2024,240486411,202802492,23F,C,35,,
2024,240486040,202802158,240,C,35,,
2024,236701151,199501505,13C,C,11,,
2024,236701192,199501544,26A,C,24,,
2024,240486317,202802409,13B,C,25,,
2024,240486358,202802440,280,C,25,,
2024,240486400,202802474,240,C,35,,
2024,236701513,199501845,250,C,35,,
2024,236701514,199501845,26C,C,35,,
2024,240486444,202802513,35A,C,35,,
2024,240486445,202802513,35B,C,35,,
2024,240486100,202802212,13C,C,35,,
2024,240486142,202802254,23H,C,27,,
2024,240486191,202802290,23H,C,35,,
2024,240486228,202802334,11D,C,35,,
2024,240486271,202802365,13B,C,35,,
2024,240486502,202802575,220,C,14,,F
2024,240486548,202802612,13A,C,25,,
2024,240486587,202802658,13B,C,14,,
2024,240486221,202802321,23F,C,35,,
2024,240486253,202802354,26A,C,35,,
2024,240486210,202802306,26A,C,41,,
2024,240486302,202802391,23H,C,35,,
2024,240486328,202802418,23H,C,35,,
2024,240486364,202802448,13B,C,98,,
2024,240486545,202802610,23H,C,35,,
2024,236701556,199501882,23H,C,11,,
2024,240486598,202802646,280,C,25,,
2024,240486603,202802646,35A,C,25,,
2024,240486606,202802646,520,C,25,,
2024,240486283,202802376,13B,C,35,,
2024,240486284,202802376,290,C,35,,
2024,240486329,202802420,13A,C,35,,
2024,240486369,202802459,23F,C,35,,
2024,240486412,202802497,120,C,25,,
2024,240486461,202802535,23F,C,35,,
2024,240486509,202802589,13B,C,35,,
2024,236701226,199501576,23H,C,35,,
2024,240486558,202802622,13A,C,35,,
2024,240486720,202802750,23C,C,17,,
2024,240486308,202802398,23H,C,35,,
2024,240486346,202802429,35A,C,14,,
2024,240486385,202802467,13B,C,35,,
2024,240486424,202802506,290,C,26,,
2024,240486471,202802547,35A,C,25,,
2024,240486529,202802600,35A,C,25,,
2024,240486584,202802649,220,C,35,,N
2024,240486640,202802690,13C,C,35,,
2024,240486436,202802514,13B,C,35,,
2024,240486477,202802554,13B,C,35,,
2024,240486537,202802603,250,C,35,,
2024,240486595,202802650,23H,C,35,,
2024,240486667,202802713,23C,C,17,,
2024,240486723,202802769,13C,C,35,,
2024,240486765,202802818,23H,C,35,,
2024,240486804,202802846,13B,C,35,,
2024,240486805,202802846,290,C,35,,
2024,240486372,202802455,23F,C,35,,
2024,240486393,202802479,23F,C,35,,
2024,240486420,202802512,23F,C,35,,
2024,240486469,202802544,240,C,35,,
2024,240486510,202802583,26C,C,35,,
2024,240486553,202802621,26A,C,98,,
2024,240486611,202802666,280,C,35,,
2024,240486629,202802702,220,C,11,,N
2024,240486685,202802731,35A,C,25,,
2024,240486734,202802775,13B,C,35,,
2024,240486735,202802775,290,C,35,,
2024,240486856,202802885,290,C,35,,
2024,240486418,202802500,280,C,35,,
